######################################,,,,,,,,,,,EMO/NEU,POS/NEG,EMOTION,VALENCE,0-None 1- side-effect 2-Therapy 3-Sympathy-Empathy
They have tried several antibiotics and now Prednisone.,,,,,,,,,M,0,0,0,0,0,2
I go back to the ENT people this Thursday but really I'm kinda losing faith in these Duke Drs for after affects.,,,,,,,,,M,1-Jan,1,0,00-20-20,-2,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I was dx'd in 2009 with tumor in the eppligotis...7 weeks of radiation..refused chemo..,,,,,,,,,M,0,0,0,0,0,2
I had a voice until radiation and it damaged one of my vocal cords so I have been left with just a whisper mst of the time once in awhile my voice works but it does not sound like me.,,,,,,,,,M,0,1,0,2000-10,-1,1
and if I use it to long it irritates m throat and I cough.,,,,,,,,,M,1-Jan,1,0,2000-10,-1,1
It was frustrating for a long time but after this long I am just glad to be a thriver.,,,,,,,,,M,1-Jan,1,1,100,1,3
It makes things hard at times...phone calls...jobs...lol I asked about options but there is that chance that messing with my throat could wake the sleeping c and I have absolutly no interest in that.,,,,,,,,,M,1-Jan,1,0,2000-10,-1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
I used to have that happen but it only lasted about the first year after therapy.,,,,,,,,,M,0,1,0,2000-10,-1,1
"It got less and less through the year.y onc prescribed ""Miracle Mouthwash"" that I used daily it was awesome and I always used it prior to eating it made life so much better and I had a standing prescription for it for the first year after therapy.",,,,,,,,,M,11,1,1,200,2,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Find out who manufactured equipment being used.,,,,,,,,,M,0,1,1,100,1,3
Varian was sued for millions for over radiating patients as equipment was not working properly.,,,,,,,,,M,0,1,0,2000-10,-1,2
Also make sure Dr is not over radiating patient.,,,,,,,,,M,1-Jan,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Try adding honey to your daily routine.,,,,,,,,,M,0,1,1,100,1,2
It is an anti oxidant that has been used to treat burns for millennium.,,,,,,,,,M,0,1,1,100,1,2
You do not need to buy the 'medical grade' Manuka honey.,,,,,,,,,M,0,1,1,100,1,2
Any honey is good but the darker the honey the more antioxidants healing and soothing power.,,,,,,,,,M,0,1,1,100,1,2
Raw honey may contain botulins so use a processed honey.,,,,,,,,,M,0,1,1,100,1,2
Have a heaping spoonful 15-30 minutes before radiation and again about15 minutes after.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
I also found eating scrambled eggs easy.,,,,,,,,,M,0,1,1,100,1,3
Try soups with cream. Cream of chicken cream of mushroom etc.  they help add weight.,,,,,,,,,M,11,1,1,100,1,3
Make milk shakes with Boost or Ensure.,,,,,,,,,M,11,1,1,100,1,2
My favorite daily treat during chemo and radiation was a  hot fudge sundae sometimes I added a banana.,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
If you are considering Oasis of Hope hospital my advice to you is too go at your own risk.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
My brother who was diagnosed with stage 4 lung cancer went there with high hopes and good spirits.,,,,,,,,,F,11,1,1,200,2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
While there he encountered a language barrier problem and a delayed response for pain medication which was finally administered after he paid an extra charge.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
He arrived home with no particular instructions as to his care- We admitted him because of his condition the next day to our hospital in California and as I've stated before he died 4 days later.,,,,,,,,,F,0,1,0,0000-20,-2,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
After a certified letter 3 Emails and numerous phone calls to Oasis I have received no response at all to my questions not even a condolence card or letter.,,,,,,,,,F,1-Jan,1,0,-200000,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
Please note that the answer to my brother?s original inquires about Oasis were answered within 24 hours with a phone call from the staff.,,,,,,,,,F,0,1,0,-20002,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
Ultimately it seems that money takes precedence over the care and responsibility due the patients at Oasis.,,,,,,,,,F,0,1,0,0000-20,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I feel that Dr. Contreras and his staff have acted in a very unprofessional manner and lack the common courtesy which should be expected from a Doctor and his staff!,,,,,,,,,F,1-Jan,1,0,-2020,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
The following certified letter was sent to Dr. Contreras following the death of my brother three days after returning from Oasis Hospital.,,,,,,,,,F,0,1,0,-100000,-1,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
In the following months many phone calls to the doctor?s assistants took place.,,,,,,,,,F,0,0,0,0,0,0
After being assured that his case was being evaluated we still have received no response from either him or my brother?s doctors.,,,,,,,,,F,1-Jan,1,0,-20001,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
Please read this letter before making any decision to seek treatment at Oasis of Hope Hospital.,,,,,,,,,F,0,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
The same thing happened to my Husband he got to where he couldnt swallow they took his blood  when we got back to out regular hospital he had to have a blood transfusion we were suppose to make 3 trips and he would be cured from lung cancer we only made 2 we payed 50 thousand dollars this is just not fair my husband went over therein good spirits he started droping wait like you wouldnt believe well he couldnt eat that crap castus drinking alvacado juicecarrot juice it made him sick and 70 pills a day he was taking.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
He really believed in them he died within 2 months doctors over there 20 years old havent even had time to go to college there is no way they are old enough to be surgeons they said dr contreas has several homes and maids because he has made so much moneycome on he is the doctor there the owner of the hospital and the preacher st the hospital smart mani dont see how he can live with his self doing this to people the people that were there in 2007 walking around asking you what kind of cancer you have they are still there today telling you they got cured from cancer there  Wonder how much they are getting paid to do that CRAZY IS ALL CAN SAY I COULD OF HAD MY HUSBAND PROBABLY ANOTHER YEAR ARE MORE IF WE WOULDNT HAVE WENT THERE AND HE WAS SO SCARED HE DIDNT EVEN NO THEY WERE A SCAM THAT IS WHAT REALLY MAKES ME SICK HE WASNT BUT 62 YEARS OLD ITS A SHAME WE CANT DO NOTHING ABOUT THIS BUT THATS THE WAY IT GOS HE WILL GET HIS ONE OF THESE DAYS 3 PEOPLE DIED WHILE I WAS THERE JUST THAT I HAD BEEN TALKING TO NO TELLING HOW MANY REALLY DIED WHILE I WAS THERE THANKS FOR LISTENING HOPE YOU TAKE TIME TO READ IT AND THINK TWICE BEFORE YOU GO THERE.,,,,,,,,,F,1-Jan,1,0,-200000,-2,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I have small cell lung cancer.,,,,,,,,,F,0,1,0,2000-10,-1,0
It is making its comeback after the initial chemo.  This was expected.,,,,,,,,,F,0,1,0,2000-10,-1,1
I am looking at it as a trench warfare.,,,,,,,,,F,0,1,0,2000-10,-1,3
I do not look at how bad things are.  I just keep fighting.,,,,,,,,,F,11,1,1,100,1,3
In the meantime I live life to its fullest.,,,,,,,,,F,11,1,1,200,2,0
I find meditation yoga and personal fitness very important.,,,,,,,,,F,0,1,1,200,2,2
I also enjoy healthy adn delicious meals.,,,,,,,,,F,11,1,1,200,2,0
I have a drink once in a while but rarely.,,,,,,,,,F,0,0,0,0,0,2
I am probably going to use medical cannabis during this phase.,,,,,,,,,F,0,0,0,0,0,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
My wife is absolutely useless at this point.,,,,,,,,,M,1-Jan,1,0,2000-10,-1,0
You can't tell her anything.,,,,,,,,,M,0,1,0,-1010,-1,1
She behaves as if she is the one with cancer.,,,,,,,,,M,0,1,0,-2020,-2,1
She is spoiled rotten and it is my fault.,,,,,,,,,M,1-Jan,1,0,-200000,-2,0
I never thought she would become so wrapped up in herself.,,,,,,,,,M,0,1,0,00000-2,-2,1
I am done with her and it will be her choice if she wants to hang around or not.,,,,,,,,,M,0,1,0,0000-20,-2,0
But she can't continue to ruin my days.,,,,,,,,,M,1-Jan,1,0,-200000,-2,0
I have her set up financially and can walk at anytime if that's what she wants.,,,,,,,,,M,0,1,0,0000-20,-2,0
It doesn't matter to me.,,,,,,,,,M,0,1,0,0000-20,-2,0
I make new friends all the time.,,,,,,,,,M,0,1,1,100,1,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I wish there was more to talk about except there isn't my friend.,,,,,,,,,M,0,1,0,2000-10,-1,3
I will be here anytime you want to talk.,,,,,,,,,M,0,1,1,100,1,3
I am new here.  I did not join earlier because it was not the time.,,,,,,,,,M,0,0,0,0,0,0
There is too much that goes good when you first get the small cell lung thing.,,,,,,,,,M,11,1,1,200,2,3
It is the second stage when things start to go south and you react.,,,,,,,,,M,1-Jan,1,0,2000-10,-1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
I have had a persistent cough for months now and was referred to a ENT.,,,,,,,,,M,0,1,0,2000-10,-1,1
He put a camera in to look at my voice box etc and said I needed to get a CT scan.,,,,,,,,,M,0,0,0,0,0,2
CT scan was completed and the results are below.,,,,,,,,,M,0,1,1,100,1,2
He has now referred me to a Thoracic surgeon.,,,,,,,,,M,0,0,0,0,0,2
Could anyone help with thoughts or suggestions? - Subcarinal lymph node measures 12 mm. Left hilar lymph node measures 16 x 13 mm - Nodules noncalcified bilaterally largest 6.1mm (one if right upper lobe right middle lobe lower left lobe and left upper lobe) - left adrenal lesion (21 x 20 mm) is not an adenoma.,,,,,,,,,M,0,0,0,0,0,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
sounds like they are still determining your condition.,,,,,,,,,M,0,1,1,100,1,2
I wish you peace and understanding.,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
The journey for my father in law is just begining.,,,,,,,,,F,0,1,0,2000-10,-1,0
We just have the lung cancer dx ..no stage but its in the lymp nodes in the center of the chest and possibly by the face.,,,,,,,,,F,0,0,0,0,0,1
He is 73 and has a heart issues (high blood pressure and a couple of heart attacks).,,,,,,,,,F,1-Jan,1,0,2000-10,0,0
While I am very aware that every journey is different ( I am St 4 colon NED for almost 7 yrs ) can any one give me a heads up on whats coming for him.,,,,,,,,,F,0,0,0,0,0,0
When my mom passed in 89 of st 4 lung cancer it was 2 1/2 months from dx to passing.,,,,,,,,,F,0,0,0,0,0,1
I need to know there is some more hope than it was in 89.,,,,,,,,,F,0,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Things have improved immeasurably since 1989.,,,,,,,,,M,11,1,1,100,1,3
In the last 1.5 years we've seen seven new targeted therapies and precision therapies receive approval.,,,,,,,,,M,0,1,0,100,1,2
The drug Keytruda that helped Jimmy Carter so much for his a stage 4 melanoma with mets to brain has recently been approved for first line treatment in lung cancer.,,,,,,,,,M,11,1,1,100,1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
Unfortunately I have experienced this with my brother.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,3
By the time he was diagnosed the lung cancer spread everywhere nothing could be done.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
He didn't want to believe it and tried to find Drs. Who would treat him. No one would except to help manage pain.,,,,,,,,,F,0,1,0,0000-20,-2,2
He died 4 months after diagnosis.,,,,,,,,,F,0,1,0,2000-10,-1,1
I know what you are dealing with and I am sorry you have to go through it.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
If your mom has a mutation that has a targeted medication for it she may respond well to treatment.,,,,,,,,,M,0,1,1,100,1,2
The mutations I am looking for are EGFR (Tarceva) or ALK and ROS1 (Xalkori).,,,,,,,,,M,0,0,0,0,0,2
Occasionally patience with a poor performance score patients who are unable to get out of bed to reach a commode without help with have been known to have a 'miraculous' response.,,,,,,,,,M,11,1,0,100,1,2
If she is too weak to have a standard biopsy she can request a liquid one.,,,,,,,,,M,0,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Hi I had surgury Oct 30th 2015 on lower left lobectomy.,,,,,,,,,F,0,0,0,0,0,2
I did not have to have radiation or chemo.,,,,,,,,,F,0,0,0,0,0,2
It was smaller than a stage one cancer.,,,,,,,,,F,0,0,0,0,0,0
I thank God for that and appreciate all the prayers.,,,,,,,,,F,11,1,0,200,2,3
I do however have a situation that I would like to see if anyone has been thru before.,,,,,,,,,F,0,0,0,0,0,0
It seems that the vegas nerve was damaged and the diaphragm for the left side is paralized.,,,,,,,,,F,0,1,0,2000-10,-1,1
I cannot walk and talk at the same time.,,,,,,,,,F,0,1,0,2000-10,-1,1
I get out of breath and cannot exert myself.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
I have trouble with normal everyday things.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
The surgeon wanted to see if it would improve so I have been dealing with this for 1 year.,,,,,,,,,F,0,0,0,0,0,2
"The surgeon now says that they can go back in and do a surgery to ""shorten"" the diaphragm to see if that would aleiviate the problem.",,,,,,,,,F,0,0,0,0,0,2
I would like to know if anyone has had this proceedure and if it helped.,,,,,,,,,F,0,0,0,0,0,0
I think it is called diaphragm plication.,,,,,,,,,F,0,0,0,0,0,2
Any comments would be appreciated.  Thanks and wellness to all.,,,,,,,,,F,11,1,1,100,1,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
You might want to ask this question on the boards at cancergrace.org.,,,,,,,,,M,0,1,1,100,1,3
It is monitored phys oncologists from a number of NCCN designated Cancer Care Centers of Excellence.,,,,,,,,,M,0,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Hello..my boyfriend has Stage IV NSCLC also and is on his 8th whole brain radiation treatment.,,,,,,,,,F,0,1,0,100,-1,2
He is doing remarkable well.,,,,,,,,,F,11,1,1,200,2,0
Functions just fine.,,,,,,,,,F,11,1,1,200,2,0
Drives himself to his treatments.,,,,,,,,,F,0,1,1,100,1,0
Appetite isn't as good as it was but he still eats.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
Quite tired at the end of the day and he does take a nap in the aft. He is only 39 yrs. old.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
Is your mother taking steroids to reduce the swelling in the brain? My boyfriend is and they say that one of the side effects may be lethargy.,,,,,,,,,F,0,1,1,100,1,1
I have noticed that my boyfriend has a short temper and snaps at me more than usual.,,,,,,,,,F,0,1,0,2000-10,-1,1
They say that is a side effect of the steroid also.,,,,,,,,,F,0,1,0,2000-10,-1,1
Sorry I don't have more info for you but this is what I have experienced so far.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
My husband had an olglodendrone glimoa removed at the end of Dec. He had subsequent radiation and is about to do last 5 day/ 28 day apart cycle of temodar.,,,,,,,,,F,0,0,0,0,0,2
The Mri is showing increased area of concern they are currently unsure if it is tumor or necrosis.,,,,,,,,,F,0,1,0,00-2000,-2,2
How fast do we have to react to this to stop the damage from increasing. Can the damage be reversed.,,,,,,,,,F,0,0,0,0,0,0
I am so stressed with the timeline for the next Mri that is scheduled.,,,,,,,,,F,1-Jan,1,0,00-2000,-2,0
They have him waiting six weeks.,,,,,,,,,F,0,0,0,0,0,2
He has had a marked increase in weakness and his immune system is nonexistant.,,,,,,,,,F,1-Jan,1,0,00-20-20,-2,1
He has now presented with shingles.,,,,,,,,,F,0,0,0,0,0,1
He feels worse now that he did two weeks ago.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
Hi my name is June.,,,,,,,,,F,0,0,0,0,0,0
I was a healthy and vibrant 53 yo when II was dx with stage lV lung Ca last Nov 2015.,,,,,,,,,F,11,1,0,2000-10,-1,1
It started out as a back spasm.,,,,,,,,,F,0,0,0,0,0,3
So much pain had to go to ER. A CT was done of chest and found a 1.0 cm spot  in rt upper lung.,,,,,,,,,F,1-Jan,0,0,0,0,1
I was admitted and bx done showed adenocarcinoma of lung. PET showed lymph nodes affected in trachea area. Next step MRI showed 1 4x7x4 lesion of brain.,,,,,,,,,F,0,1,0,2000-10,-1,1
I was put on 3 rounds of IV Chemo x 1 dose @ 3 weeks.,,,,,,,,,F,0,0,0,0,0,2
Spot rad knocked out lesion  then I had a rt upper lobectomy.,,,,,,,,,F,0,0,0,0,0,2
Since then I had a M RI in  Feb 2016 showedv2 more lesions.,,,,,,,,,F,0,0,0,0,0,1
They were zapped as well.  Last MRI showed 5 more lesions <5mm. Had WBRT end of June for 10 days.,,,,,,,,,F,0,0,0,0,0,1
If that isnt enough  I got pneumonia last month and almost every joint in my body aches....mostly upper back..deep stabbing pains.,,,,,,,,,F,1-Jan,1,0,2000-10,0,1
Hips feel like Im 90.,,,,,,,,,F,0,1,0,2000-10,-1,1
No steroids and no swelling of brain.,,,,,,,,,F,0,1,1,100,1,0
I do have trouble sleeping have to lay on back...sex??? extremely painful everyway I turn there is stiffness and pain.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
If I didnt take 1800mg of Motrin and 60mg of oxycodone daily.,,,,,,,,,F,0,0,0,0,0,2
I could not function.,,,,,,,,,F,0,0,0,0,0,0
Next fu MRI and PET in Dec ..  Im not complaining but I wish someone would have warned me...I get by daily thanks to my wonderful Mom and friend support system and mostly GOD.,,,,,,,,,F,11,1,1,100,1,2
I know he wont let me down. Im doing OK today and tryibg to be positive.,,,,,,,,,F,11,1,1,100,1,3
Im glad I found this website and I am not the only one going through this Best of luck and take care!!,,,,,,,,,F,11,1,1,100,1,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
Chemo/radiation/surgery and other evidence-based treatments have proven that one can fight with cancer.,,,,,,,,,M,0,1,1,100,1,2
There are few documentaries on cannabis oil which have proven to be effective for cancer patients.,,,,,,,,,M,11,1,1,100,1,2
It is full of nutrition and found to be effective and reduce side effects and helps to recover fast.,,,,,,,,,M,11,1,1,100,1,2
I found Charlotte's web hemp oil effective.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Talk to your dr about a pain patch.,,,,,,,,,M,0,1,1,100,1,3
I was on a similar pain management program.,,,,,,,,,M,0,1,0,2000-10,-1,3
My primary car dr put me on the Fentanyl patch and I very rarely have to use anything for breakthrough pain.,,,,,,,,,M,1-Jan,1,1,100,1,2
I was able to start getting exercise.,,,,,,,,,M,0,0,0,0,0,3
Through exercise I was able to reduce my patch strength to 12mcg. The patch stays on for three days.,,,,,,,,,M,11,0,0,0,0,2
Its much easier on the system and it worked better for me than oxycodone.,,,,,,,,,M,11,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Had a CT in March and they found nodules in both of my lungs 3mm - 8mm.,,,,,,,,,M,0,1,0,2000-10,-1,1
Follow up scan in June 72 days later the nodules had double in size with the 8mm staying the same.,,,,,,,,,M,0,1,0,2000-10,-1,1
Family Dr wants to wait 6 months and see if the nodules grow anymore??????,,,,,,,,,M,0,0,0,0,0,2
I know they are small but they doubled in 72 days.,,,,,,,,,M,0,1,0,2000-10,-1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
Get an oncologist and another doctor.,,,,,,,,,M,0,1,0,2000-10,-1,3
Would he wait? NO@! I dont want to scare you but dont think all doctors give you the correct advice.,,,,,,,,,M,0,1,0,2000-10,-1,3
I made that mistake and now im stage IV when I could have been stage 1 or 2 if I would have questioned the doctors the first time.,,,,,,,,,M,1-Jan,1,0,0000-20,-2,3
Get a second and 3rd opinion if your still not satisfied.,,,,,,,,,M,0,1,1,100,1,2
I learned the hard way dont make the same mistake.,,,,,,,,,M,1-Jan,1,0,0000-20,-2,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
"Definitely don't wait!  Fortunately my primary doc kept pushing for the next step.  It was first a ""spot"" on lung.",,,,,,,,,F,11,1,1,100,1,1
She then ordered a CT and it showed it was a 11mm nodule.,,,,,,,,,F,0,0,0,0,0,1
She then ordered a PET scan.,,,,,,,,,F,0,0,0,0,0,2
Even though that showed no activity she then ordered a bioposy.,,,,,,,,,F,0,0,0,0,0,2
The doc doing biopsy could get only one sample from nodule because it was pretty small and that sample came back negative.,,,,,,,,,F,0,0,0,0,0,2
"Even though that came back negative she called me and said that she was going to the next step and send me to a thoracic surgeon to ""make sure"".",,,,,,,,,F,0,0,0,0,0,2
I went in to see him and he immediately said he was 99% sure it was cancer.,,,,,,,,,F,0,0,0,0,0,1
I was in surgery the next week had my follow up just a few days ago and confirmed it was cancer!  Very low grade very slow growing.,,,,,,,,,F,0,0,0,0,0,1
I am one of the lucky ones; I'm cancer free now but still need my follow up CTs every 6 months for two years and then one a year after that util the 5 year mark.,,,,,,,,,F,11,1,1,200,2,2
BUt if my primary care doc wouldn't have pushed for each step who knows what would have happened.,,,,,,,,,F,0,1,0,00-1000,-1,0
I owe her a huge thank you.  DONE'T WAIT!!!!!!,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Until a nodule has achieved 1 cm (10 mm) It is too small to biopsy.,,,,,,,,,M,0,0,0,0,0,2
It is likely to yield a false negative.,,,,,,,,,M,0,0,0,0,0,2
As you may have noticed the OP mentioned that the surgeon was not able to get an adequate sample when he biopsied the 11mm one.,,,,,,,,,M,0,0,0,0,0,2
There was not enough genetic material to test for modifications.,,,,,,,,,M,0,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
My wife also has stage 4...lung cancer and it is hardest not having any control of the situation everyting is out of my hands...but most importantly it is in the Lords hands.,,,,,,,,,M,1-Jan,1,1,2001-10,-1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Being here in Florida....and if you are going to be stantioned here maybe you can get your Father to come here....we have two excellent hospitals here.....Florida hospital is in my opinion a life saver....and Moffet...which I know little about but hear it too is an excellent option.,,,,,,,,,M,11,1,1,200,2,2
"Stories I have heard since my wife discovered her cancer is.....""people have lifed several years with Cancer""...treatment has come a long way so there is hope.",,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
I hope you are better.,,,,,,,,,M,11,1,1,100,1,3
I was just told today this is more than likely in my near future.,,,,,,,,,M,0,0,0,0,0,0
I am 50 active and independent and want to stay that way.,,,,,,,,,M,0,0,0,0,0,0
Let me know how it's going now.,,,,,,,,,M,0,1,1,100,1,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
I have had a lower right lobe lobectomy with the vats procedure for stage 1a NOMO lung cancer.,,,,,,,,,F,0,0,0,0,0,2
I was in the hospital 3 days and back to work in a month.,,,,,,,,,F,0,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
I am so happy to hear that.,,,,,,,,,M,11,1,1,200,2,3
I am so nervous.,,,,,,,,,M,1-Jan,1,0,00-2000,-2,3
Did you have a lot of pain?,,,,,,,,,M,0,0,0,0,0,0
How was your recovery at home?,,,,,,,,,M,0,0,0,0,0,0
I really appreciate hearing from you.,,,,,,,,,M,11,1,1,200,2,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Are you having vats?  I had controllable pain for 6 months I only took pain meds the 1st week home.,,,,,,,,,M,11,1,1,100,1,2
I would try to walk around the house and eventually for walks in the neighborhood.,,,,,,,,,M,0,0,0,0,0,0
I also did breathing exercises.,,,,,,,,,M,0,1,1,100,1,2
I was 51 when I had my surgery.,,,,,,,,,M,0,0,0,0,0,2
Ask me anything you want as I know its scary to go through.,,,,,,,,,M,0,1,1,100,1,3
The best part is finding it so early at the curable stage.,,,,,,,,,M,0,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
The type of treatment can really vary.,,,,,,,,,M,0,0,0,0,0,2
It would also be helpful to know what type of lung cancer and what stage.,,,,,,,,,M,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
I can tell you my husband had squamous stage 3b and had 3 rounds of chemo over about 4 weeks.,,,,,,,,,F,0,0,0,0,0,2
He tolerated it very well. He was not working due to another health condition.,,,,,,,,,F,11,1,1,100,1,0
But I can tell you although he did not vomit he was tired and it was acculumative and also right after the treatment he was a little...well drunk like.,,,,,,,,,F,1-Jan,0,0,0,0,1
So even if he did not have the other condition he would not have been able to work anyway.,,,,,,,,,F,0,0,0,0,0,1
He was on cisplatin and etoposide by the way.,,,,,,,,,F,0,0,0,0,0,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I know that is not much of an answer but  am sure others will ad their stories.,,,,,,,,,F,0,0,0,0,0,3
Again if you can tell us a bit more it will help.,,,,,,,,,F,0,1,1,100,0,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Oh and remember to drink LOTS of water!,,,,,,,,,F,0,1,1,100,1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
So sorry to know you have to go through the worst.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,3
Chemo sucks but it seems to be working for a long time now. ,,,,,,,,,F,0,1,1,2001-10,1,2
After chemotherapy my father had so many side effects like headache body pain and vomiting.,,,,,,,,,F,0,1,0,0000-20,-2,1
These all are common side-effects after chemo.,,,,,,,,,F,0,0,0,0,0,1
He started using hemp oil after his treatment which helped him recover fast and in next few weeks realized that any pain he may have had is no longer there or not as intense.,,,,,,,,,F,0,0,0,0,0,2
You can add hemp oil in your daily meal juices or even in salads too when you're out of olive oil.,,,,,,,,,F,0,1,1,100,1,2
It tastes quite nutty and crispy and google says it is powerhouse of nutrition when it comes to healthy fats.,,,,,,,,,F,0,0,0,0,0,2
We found Charlotte's web hemp oil effective for my father - no side effects.,,,,,,,,,F,0,1,1,100,1,2
I suggest you to try some reputed brand who have complete control over their growing and manufacturing process.,,,,,,,,,F,0,1,1,100,1,3
I wish you health happiness and all good things in your life.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
I am so new at this not sure how my message will work.,,,,,,,,,M,0,0,0,0,0,0
I had stage 4 lung cancer - 8 months of chemo plus radiation.,,,,,,,,,M,0,0,0,0,0,2
I did work FT and it was like robotic just did what i had to do.,,,,,,,,,M,0,1,1,200,2,2
I am blessed with a job that allowed for a flexible schedule so it worked.,,,,,,,,,M,0,1,1,200,2,0
When/If my lung cancer comes back (expected) I do not think I could do this again.,,,,,,,,,M,1-Jan,1,0,0-200-20,-2,2
It took a lot of my essential energy out forever but thats also OK.,,,,,,,,,M,11,1,1,2001-10,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
yes I did FT work just cus I need insurance coverage.,,,,,,,,,M,0,1,0,2000-10,-1,0
It was not easy but just what needed to do it.,,,,,,,,,M,1-Jan,1,0,-1010,-1,2
The hard part was months afterwards with fatigue in my situation and a few other changes in my physiology (bowel/chest radiation).,,,,,,,,,M,1-Jan,1,0,2000-10,-1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
I was 54 when I was diagnosed with this cancer which was in both lungs altho mostly in one lung plus in my lymph nodes in the mid chest.,,,,,,,,,M,0,0,0,0,0,1
I did not have a good prognosis but it is now 8 years later and my cancer has not returned as of yet.,,,,,,,,,M,1-Jan,1,0,2000-10,-1,0
I did the chemo and radiation together and altho I was fairly ill at the time it was well worth the pain.,,,,,,,,,M,11,1,1,200,2,2
Good luck to you and remember that the mind does wonders!,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
I am sorry your drs are not helping with the emotional shock of the diagnosis.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,2
There is no cancer until the biopsies prove there is cancer.,,,,,,,,,F,0,0,0,0,0,2
Its irresponsible for the drs to treat you this way and not answer your questions.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,3
When I was 1st dx with anal cancer I asked my dr if he would treat his mother with the same protocal as me and he said yes.,,,,,,,,,F,0,0,0,0,0,3
My lung cancer was found on follow up scans for the anal cancer and I had my lower right lung lobe removed on 9-23-10 and so far so good.,,,,,,,,,F,11,1,1,100,1,2
